Subject,Age1,AgeGroup,Gender,GrammarProd,VocabProd,Item,Trial1,Trial1_ChosenFoil,Trial2,Trial2_ChosenFoil
5312,45.53333333,1,2,0.63,0.63,merf,1,target,0,known-wo-property
5312,45.53333333,1,2,0.63,0.63,pluff,1,target,1,target
5312,45.53333333,1,2,0.63,0.63,taf,0,known-w-property,1,target
5313,48.16666667,2,2,0.44,0.5,fep,1,target,0,known-w-property
5313,48.16666667,2,2,0.44,0.5,gelp,0,known-w-property,1,target
5313,48.16666667,2,2,0.44,0.5,merf,0,novel-wo-property,1,target
5313,48.16666667,2,2,0.44,0.5,pluff,0,known-w-property,0,known-wo-property
5313,48.16666667,2,2,0.44,0.5,taf,0,novel-wo-property,0,novel-wo-property
5315,46.06666667,1,2,0.19,0.25,fep,0,known-w-property,1,target
5315,46.06666667,1,2,0.19,0.25,gelp,0,novel-wo-property,0,novel-wo-property
5315,46.06666667,1,2,0.19,0.25,merf,0,novel-wo-property,0,known-w-property
5315,46.06666667,1,2,0.19,0.25,pluff,0,known-w-property,0,novel-wo-property
5315,46.06666667,1,2,0.19,0.25,taf,0,novel-wo-property,1,target
5316,46.46666667,1,2,0.38,0.25,fep,0,known-w-property,0,known-wo-property
5316,46.46666667,1,2,0.38,0.25,gelp,0,known-w-property,1,target
5316,46.46666667,1,2,0.38,0.25,merf,1,target,0,known-w-property
5316,46.46666667,1,2,0.38,0.25,pluff,0,known-w-property,0,novel-wo-property
5316,46.46666667,1,2,0.38,0.25,taf,0,known-w-property,0,known-w-property
5320,46.53333333,1,1,0.19,0.44,fep,1,target,0,known-w-property
5320,46.53333333,1,1,0.19,0.44,gelp,0,known-w-property,1,target
5320,46.53333333,1,1,0.19,0.44,merf,1,target,1,target
5320,46.53333333,1,1,0.19,0.44,pluff,1,target,1,target
5320,46.53333333,1,1,0.19,0.44,taf,0,novel-wo-property,0,novel-wo-property
5321,47.33333333,1,1,0.75,0.69,fep,0,known-w-property,0,novel-wo-property
5321,47.33333333,1,1,0.75,0.69,gelp,1,target,0,novel-wo-property
5321,47.33333333,1,1,0.75,0.69,merf,1,target,1,target
5321,47.33333333,1,1,0.75,0.69,pluff,1,target,0,novel-wo-property
5321,47.33333333,1,1,0.75,0.69,taf,0,known-w-property,1,target
5322,51.53333333,2,1,0.31,0.25,fep,0,known-w-property,0,known-wo-property
5322,51.53333333,2,1,0.31,0.25,gelp,1,target,1,target
5322,51.53333333,2,1,0.31,0.25,merf,1,target,1,target
5322,51.53333333,2,1,0.31,0.25,pluff,0,known-w-property,0,known-wo-property
5322,51.53333333,2,1,0.31,0.25,taf,0,known-w-property,1,target
5324,57.2,2,1,0.31,0.31,fep,0,known-w-property,0,novel-wo-property
5324,57.2,2,1,0.31,0.31,gelp,0,novel-wo-property,0,known-wo-property
5324,57.2,2,1,0.31,0.31,merf,1,target,1,target
5324,57.2,2,1,0.31,0.31,pluff,0,novel-wo-property,1,target
5324,57.2,2,1,0.31,0.31,taf,0,known-w-property,0,novel-wo-property
5327,42.9,1,1,0.25,0.44,fep,0,known-w-property,1,target
5327,42.9,1,1,0.25,0.44,gelp,0,known-w-property,0,known-wo-property
5327,42.9,1,1,0.25,0.44,merf,0,known-w-property,0,known-w-property
5327,42.9,1,1,0.25,0.44,pluff,0,novel-wo-property,0,novel-wo-property
5327,42.9,1,1,0.25,0.44,taf,0,known-w-property,1,target
5328,38.8,1,1,0.19,0.31,fep,0,known-w-property,1,target
5328,38.8,1,1,0.19,0.31,gelp,1,target,0,novel-wo-property
5328,38.8,1,1,0.19,0.31,merf,0,novel-wo-property,0,novel-wo-property
5328,38.8,1,1,0.19,0.31,pluff,0,known-w-property,0,known-w-property
5328,38.8,1,1,0.19,0.31,taf,0,known-w-property,0,novel-wo-property
5329,48.23333333,2,2,0.75,0.75,fep,1,target,1,target
5329,48.23333333,2,2,0.75,0.75,gelp,1,target,1,target
5329,48.23333333,2,2,0.75,0.75,merf,1,target,1,target
5329,48.23333333,2,2,0.75,0.75,pluff,1,target,1,target
5329,48.23333333,2,2,0.75,0.75,taf,0,novel-wo-property,1,target
5330,40.06666667,1,2,0.19,0.5,fep,0,known-w-property,0,novel-wo-property
5330,40.06666667,1,2,0.19,0.5,gelp,0,known-w-property,0,novel-wo-property
5330,40.06666667,1,2,0.19,0.5,merf,1,target,0,known-w-property
5330,40.06666667,1,2,0.19,0.5,pluff,0,known-w-property,0,known-w-property
5330,40.06666667,1,2,0.19,0.5,taf,0,known-w-property,1,target
5333,39.1,1,2,0.19,0.25,fep,1,target,0,known-wo-property
5333,39.1,1,2,0.19,0.25,gelp,0,known-w-property,0,known-w-property
5333,39.1,1,2,0.19,0.25,merf,1,target,0,known-wo-property
5333,39.1,1,2,0.19,0.25,pluff,0,novel-wo-property,0,novel-wo-property
5333,39.1,1,2,0.19,0.25,taf,0,known-w-property,0,known-wo-property
5336,43.7,1,1,0.5,0.25,fep,1,target,0,novel-wo-property
5336,43.7,1,1,0.5,0.25,gelp,0,known-w-property,0,known-w-property
5336,43.7,1,1,0.5,0.25,merf,0,known-w-property,0,known-w-property
5336,43.7,1,1,0.5,0.25,pluff,0,known-w-property,1,target
5336,43.7,1,1,0.5,0.25,taf,1,target,0,known-wo-property
5340,39.66666667,1,1,0.25,0.25,fep,0,known-w-property,0,novel-wo-property
5340,39.66666667,1,1,0.25,0.25,gelp,0,known-w-property,0,known-w-property
5340,39.66666667,1,1,0.25,0.25,merf,1,target,0,known-w-property
5340,39.66666667,1,1,0.25,0.25,pluff,1,target,0,known-wo-property
5340,39.66666667,1,1,0.25,0.25,taf,0,known-w-property,1,target
5341,44.6,1,1,0.19,0.38,fep,0,known-w-property,0,known-w-property
5341,44.6,1,1,0.19,0.38,gelp,0,known-w-property,0,known-w-property
5341,44.6,1,1,0.19,0.38,merf,0,known-w-property,0,known-wo-property
5341,44.6,1,1,0.19,0.38,pluff,0,known-w-property,0,known-w-property
5341,44.6,1,1,0.19,0.38,taf,1,target,1,target
5345,41.46666667,1,1,0.38,0.38,fep,0,known-w-property,0,known-wo-property
5345,41.46666667,1,1,0.38,0.38,gelp,0,known-w-property,0,known-wo-property
5345,41.46666667,1,1,0.38,0.38,merf,0,known-w-property,0,known-w-property
5345,41.46666667,1,1,0.38,0.38,pluff,1,target,0,known-wo-property
5345,41.46666667,1,1,0.38,0.38,taf,0,known-w-property,0,known-w-property
5347,39.13333333,1,2,0.25,0.44,fep,1,target,0,novel-wo-property
5347,39.13333333,1,2,0.25,0.44,gelp,0,known-w-property,0,known-wo-property
5347,39.13333333,1,2,0.25,0.44,merf,0,novel-wo-property,0,novel-wo-property
5347,39.13333333,1,2,0.25,0.44,pluff,0,novel-wo-property,1,target
5347,39.13333333,1,2,0.25,0.44,taf,1,target,1,target
5348,40.5,1,2,0.38,0.25,fep,0,known-w-property,0,novel-wo-property
5348,40.5,1,2,0.38,0.25,gelp,0,known-w-property,1,target
5348,40.5,1,2,0.38,0.25,merf,1,target,0,novel-wo-property
5348,40.5,1,2,0.38,0.25,pluff,1,target,0,known-wo-property
5348,40.5,1,2,0.38,0.25,taf,0,known-w-property,0,novel-wo-property
5349,39.93333333,1,1,0.31,0.25,fep,0,known-w-property,0,known-w-property
5349,39.93333333,1,1,0.31,0.25,gelp,0,known-w-property,0,NA
5349,39.93333333,1,1,0.31,0.25,merf,0,known-w-property,1,target
5349,39.93333333,1,1,0.31,0.25,pluff,0,known-w-property,0,novel-wo-property
5349,39.93333333,1,1,0.31,0.25,taf,0,known-w-property,0,NA
5350,49.4,2,2,0.25,0.44,fep,1,target,0,known-wo-property
5350,49.4,2,2,0.25,0.44,gelp,1,target,0,known-wo-property
5350,49.4,2,2,0.25,0.44,merf,0,known-w-property,1,target
5350,49.4,2,2,0.25,0.44,pluff,0,known-w-property,1,target
5350,49.4,2,2,0.25,0.44,taf,0,novel-wo-property,0,novel-wo-property
5352,39.5,1,2,0.31,0.13,fep,0,known-w-property,1,target
5352,39.5,1,2,0.31,0.13,gelp,0,known-w-property,0,known-w-property
5352,39.5,1,2,0.31,0.13,merf,0,known-w-property,1,target
5352,39.5,1,2,0.31,0.13,pluff,0,known-w-property,0,known-wo-property
5352,39.5,1,2,0.31,0.13,taf,0,known-w-property,0,known-wo-property
5353,43.2,1,2,0.44,0.06,fep,0,known-w-property,0,known-wo-property
5353,43.2,1,2,0.44,0.06,gelp,0,known-w-property,0,known-w-property
5353,43.2,1,2,0.44,0.06,merf,0,known-w-property,0,known-wo-property
5353,43.2,1,2,0.44,0.06,pluff,0,known-w-property,0,novel-wo-property
5353,43.2,1,2,0.44,0.06,taf,0,novel-wo-property,0,novel-wo-property
5355,43.23333333,1,1,0.19,0.19,fep,1,target,1,target
5355,43.23333333,1,1,0.19,0.19,gelp,0,known-w-property,0,known-wo-property
5355,43.23333333,1,1,0.19,0.19,merf,0,known-w-property,0,known-w-property
5355,43.23333333,1,1,0.19,0.19,pluff,0,known-w-property,0,known-wo-property
5355,43.23333333,1,1,0.19,0.19,taf,0,known-w-property,1,target
5356,41.16666667,1,1,0.13,0.38,fep,0,novel-wo-property,0,novel-wo-property
5356,41.16666667,1,1,0.13,0.38,gelp,1,target,0,known-w-property
5356,41.16666667,1,1,0.13,0.38,merf,0,known-w-property,0,known-w-property
5356,41.16666667,1,1,0.13,0.38,pluff,0,known-w-property,1,target
5356,41.16666667,1,1,0.13,0.38,taf,0,known-w-property,0,novel-wo-property
5357,42.5,1,1,0.31,0.19,fep,1,target,0,known-w-property
5357,42.5,1,1,0.31,0.19,gelp,0,known-w-property,0,known-wo-property
5357,42.5,1,1,0.31,0.19,merf,0,known-w-property,0,known-wo-property
5357,42.5,1,1,0.31,0.19,pluff,1,target,0,known-wo-property
5357,42.5,1,1,0.31,0.19,taf,0,known-w-property,1,target
5358,43.6,1,1,0.56,0.38,fep,0,known-w-property,1,target
5358,43.6,1,1,0.56,0.38,gelp,0,known-w-property,0,known-w-property
5358,43.6,1,1,0.56,0.38,merf,1,target,1,target
5358,43.6,1,1,0.56,0.38,pluff,0,known-w-property,0,known-wo-property
5358,43.6,1,1,0.56,0.38,taf,1,target,1,target
5359,40.43333333,1,1,0.31,0.25,fep,1,target,0,novel-wo-property
5359,40.43333333,1,1,0.31,0.25,gelp,1,target,0,known-w-property
5359,40.43333333,1,1,0.31,0.25,merf,1,target,0,known-w-property
5359,40.43333333,1,1,0.31,0.25,pluff,0,known-w-property,0,known-w-property
5359,40.43333333,1,1,0.31,0.25,taf,0,known-w-property,0,known-w-property
5360,39.36666667,1,1,0.19,0.25,fep,0,known-w-property,0,known-wo-property
5360,39.36666667,1,1,0.19,0.25,gelp,1,target,1,target
5360,39.36666667,1,1,0.19,0.25,merf,0,known-w-property,0,novel-wo-property
5360,39.36666667,1,1,0.19,0.25,pluff,0,known-w-property,1,target
5360,39.36666667,1,1,0.19,0.25,taf,0,known-w-property,0,known-w-property
5361,45.53333333,1,1,0.5,0.19,fep,0,known-w-property,0,novel-wo-property
5361,45.53333333,1,1,0.5,0.19,gelp,1,target,0,novel-wo-property
5361,45.53333333,1,1,0.5,0.19,merf,0,known-w-property,1,target
5361,45.53333333,1,1,0.5,0.19,pluff,0,known-w-property,0,known-wo-property
5361,45.53333333,1,1,0.5,0.19,taf,0,novel-wo-property,0,known-w-property
5365,61,3,2,0.25,0.25,fep,1,target,0,known-wo-property
5365,61,3,2,0.25,0.25,gelp,0,known-w-property,0,known-w-property
5365,61,3,2,0.25,0.25,merf,0,known-w-property,0,known-w-property
5365,61,3,2,0.25,0.25,pluff,0,known-w-property,0,novel-wo-property
5365,61,3,2,0.25,0.25,taf,0,known-w-property,0,known-w-property
5366,60.26666667,3,2,0.44,0.5,fep,1,target,0,known-wo-property
5366,60.26666667,3,2,0.44,0.5,gelp,0,known-w-property,0,known-wo-property
5366,60.26666667,3,2,0.44,0.5,merf,1,target,0,known-w-property
5366,60.26666667,3,2,0.44,0.5,pluff,1,target,0,known-wo-property
5366,60.26666667,3,2,0.44,0.5,taf,0,known-w-property,0,known-wo-property
5369,39.86666667,1,2,0.38,0.44,fep,1,target,0,novel-wo-property
5369,39.86666667,1,2,0.38,0.44,gelp,1,target,1,target
5369,39.86666667,1,2,0.38,0.44,merf,1,target,1,target
5369,39.86666667,1,2,0.38,0.44,pluff,0,known-w-property,0,known-wo-property
5369,39.86666667,1,2,0.38,0.44,taf,0,known-w-property,0,NA
5370,57.4,2,2,0.25,0.38,fep,1,target,0,known-w-property
5370,57.4,2,2,0.25,0.38,gelp,0,known-w-property,0,known-w-property
5370,57.4,2,2,0.25,0.38,merf,1,target,0,known-w-property
5370,57.4,2,2,0.25,0.38,pluff,1,target,0,known-w-property
5370,57.4,2,2,0.25,0.38,taf,0,known-w-property,0,known-w-property
5371,56.73333333,2,2,0.44,0.5,fep,1,target,1,target
5371,56.73333333,2,2,0.44,0.5,gelp,1,target,0,known-wo-property
5371,56.73333333,2,2,0.44,0.5,merf,1,target,0,novel-wo-property
5371,56.73333333,2,2,0.44,0.5,pluff,0,known-w-property,1,target
5371,56.73333333,2,2,0.44,0.5,taf,0,known-w-property,0,known-w-property
5372,59.56666667,2,2,0.5,0.63,fep,1,target,1,target
5372,59.56666667,2,2,0.5,0.63,gelp,0,known-w-property,1,target
5372,59.56666667,2,2,0.5,0.63,merf,1,target,0,novel-wo-property
5372,59.56666667,2,2,0.5,0.63,pluff,0,known-w-property,1,target
5372,59.56666667,2,2,0.5,0.63,taf,1,target,1,target
5373,60.5,3,1,0.19,0.44,fep,0,known-w-property,0,novel-wo-property
5373,60.5,3,1,0.19,0.44,gelp,0,known-w-property,1,target
5373,60.5,3,1,0.19,0.44,merf,1,target,1,target
5373,60.5,3,1,0.19,0.44,pluff,0,novel-wo-property,0,novel-wo-property
5373,60.5,3,1,0.19,0.44,taf,1,target,1,target
5374,54.06666667,2,1,0.5,0.38,fep,0,known-w-property,0,novel-wo-property
5374,54.06666667,2,1,0.5,0.38,gelp,0,novel-wo-property,1,target
5374,54.06666667,2,1,0.5,0.38,merf,1,target,1,target
5374,54.06666667,2,1,0.5,0.38,pluff,1,target,0,known-wo-property
5374,54.06666667,2,1,0.5,0.38,taf,0,novel-wo-property,0,novel-wo-property
5377,57.06666667,2,1,0.38,0.5,fep,1,target,1,target
5377,57.06666667,2,1,0.38,0.5,gelp,0,known-w-property,1,target
5377,57.06666667,2,1,0.38,0.5,merf,1,target,1,target
5377,57.06666667,2,1,0.38,0.5,pluff,1,target,1,target
5377,57.06666667,2,1,0.38,0.5,taf,0,novel-wo-property,0,novel-wo-property
5379,59.4,2,1,0.31,0.5,fep,0,known-w-property,1,target
5379,59.4,2,1,0.31,0.5,gelp,0,novel-wo-property,1,target
5379,59.4,2,1,0.31,0.5,merf,1,target,0,known-wo-property
5379,59.4,2,1,0.31,0.5,pluff,0,known-w-property,0,known-w-property
5379,59.4,2,1,0.31,0.5,taf,0,known-w-property,1,target
5380,52.96666667,2,1,0.31,0.19,fep,1,target,0,novel-wo-property
5380,52.96666667,2,1,0.31,0.19,gelp,0,known-w-property,1,target
5380,52.96666667,2,1,0.31,0.19,merf,1,target,0,known-w-property
5380,52.96666667,2,1,0.31,0.19,pluff,0,known-w-property,0,novel-wo-property
5380,52.96666667,2,1,0.31,0.19,taf,0,known-w-property,1,target
5381,56.56666667,2,2,0.63,0.94,fep,0,known-w-property,1,target
5381,56.56666667,2,2,0.63,0.94,gelp,1,target,1,target
5381,56.56666667,2,2,0.63,0.94,merf,1,target,1,target
5381,56.56666667,2,2,0.63,0.94,pluff,1,target,1,target
5381,56.56666667,2,2,0.63,0.94,taf,0,novel-wo-property,0,known-wo-property
5382,54.46666667,2,2,0.25,0.38,fep,0,known-w-property,1,target
5382,54.46666667,2,2,0.25,0.38,gelp,0,known-w-property,0,known-w-property
5382,54.46666667,2,2,0.25,0.38,merf,0,known-w-property,0,known-w-property
5382,54.46666667,2,2,0.25,0.38,pluff,0,known-w-property,1,target
5382,54.46666667,2,2,0.25,0.38,taf,1,target,1,target
5383,61.76666667,3,2,0.56,0.63,fep,1,target,0,novel-wo-property
5383,61.76666667,3,2,0.56,0.63,gelp,1,target,1,target
5383,61.76666667,3,2,0.56,0.63,merf,1,target,1,target
5383,61.76666667,3,2,0.56,0.63,pluff,1,target,1,target
5383,61.76666667,3,2,0.56,0.63,taf,0,novel-wo-property,0,novel-wo-property
5384,58.46666667,2,2,0.38,0.75,fep,0,known-w-property,0,known-w-property
5384,58.46666667,2,2,0.38,0.75,gelp,1,target,1,target
5384,58.46666667,2,2,0.38,0.75,merf,1,target,1,target
5384,58.46666667,2,2,0.38,0.75,pluff,1,target,0,novel-wo-property
5384,58.46666667,2,2,0.38,0.75,taf,0,novel-wo-property,0,known-wo-property
5385,51.1,2,2,0.44,0.44,fep,0,known-w-property,1,target
5385,51.1,2,2,0.44,0.44,gelp,0,known-w-property,0,known-w-property
5385,51.1,2,2,0.44,0.44,merf,0,known-w-property,0,novel-wo-property
5385,51.1,2,2,0.44,0.44,pluff,0,known-w-property,0,known-wo-property
5385,51.1,2,2,0.44,0.44,taf,0,known-w-property,1,target
5386,51.93333333,2,2,0.44,0.38,fep,0,known-w-property,0,known-w-property
5386,51.93333333,2,2,0.44,0.38,gelp,1,target,1,target
5386,51.93333333,2,2,0.44,0.38,merf,1,target,0,known-wo-property
5386,51.93333333,2,2,0.44,0.38,pluff,0,known-w-property,1,target
5386,51.93333333,2,2,0.44,0.38,taf,0,known-w-property,0,novel-wo-property
5387,50.36666667,2,2,0.38,0.44,fep,1,target,1,target
5387,50.36666667,2,2,0.38,0.44,gelp,1,target,1,target
5387,50.36666667,2,2,0.38,0.44,merf,1,target,0,known-wo-property
5387,50.36666667,2,2,0.38,0.44,pluff,0,known-w-property,0,known-wo-property
5387,50.36666667,2,2,0.38,0.44,taf,1,target,1,target
5388,56.63333333,2,2,0.88,0.94,fep,1,target,1,target
5388,56.63333333,2,2,0.88,0.94,gelp,1,target,1,target
5388,56.63333333,2,2,0.88,0.94,merf,1,target,1,target
5388,56.63333333,2,2,0.88,0.94,pluff,1,target,1,target
5388,56.63333333,2,2,0.88,0.94,taf,1,target,1,target
5389,54.03333333,2,2,0.19,0.44,fep,0,known-w-property,0,novel-wo-property
5389,54.03333333,2,2,0.19,0.44,gelp,0,known-w-property,0,known-wo-property
5389,54.03333333,2,2,0.19,0.44,merf,0,known-w-property,0,known-w-property
5389,54.03333333,2,2,0.19,0.44,pluff,0,novel-wo-property,0,known-w-property
5389,54.03333333,2,2,0.19,0.44,taf,0,known-w-property,0,known-w-property
5390,64.8,3,2,0.31,0.19,fep,1,target,1,target
5390,64.8,3,2,0.31,0.19,gelp,0,known-w-property,0,NA
5390,64.8,3,2,0.31,0.19,merf,0,known-w-property,0,NA
5390,64.8,3,2,0.31,0.19,pluff,0,known-w-property,0,known-wo-property
5390,64.8,3,2,0.31,0.19,taf,0,known-w-property,0,known-w-property
5391,59.06666667,2,1,0.5,0.63,fep,1,target,0,novel-wo-property
5391,59.06666667,2,1,0.5,0.63,gelp,0,known-w-property,1,target
5391,59.06666667,2,1,0.5,0.63,merf,1,target,1,target
5391,59.06666667,2,1,0.5,0.63,pluff,1,target,1,target
5391,59.06666667,2,1,0.5,0.63,taf,1,target,1,target
5392,56.23333333,2,1,0.75,0.5,fep,1,target,0,known-wo-property
5392,56.23333333,2,1,0.75,0.5,gelp,1,target,1,target
5392,56.23333333,2,1,0.75,0.5,merf,1,target,1,target
5392,56.23333333,2,1,0.75,0.5,pluff,1,target,0,novel-wo-property
5392,56.23333333,2,1,0.75,0.5,taf,0,novel-wo-property,0,known-wo-property
5393,56.66666667,2,1,0.25,0.25,fep,0,known-w-property,0,novel-wo-property
5393,56.66666667,2,1,0.25,0.25,gelp,0,known-w-property,0,known-wo-property
5393,56.66666667,2,1,0.25,0.25,merf,1,target,1,target
5393,56.66666667,2,1,0.25,0.25,pluff,0,known-w-property,0,known-w-property
5393,56.66666667,2,1,0.25,0.25,taf,0,known-w-property,0,known-w-property
5394,59.4,2,1,0.56,0.56,fep,1,target,1,target
5394,59.4,2,1,0.56,0.56,gelp,1,target,1,target
5394,59.4,2,1,0.56,0.56,merf,1,target,1,target
5394,59.4,2,1,0.56,0.56,pluff,1,target,1,target
5394,59.4,2,1,0.56,0.56,taf,0,novel-wo-property,0,known-w-property
5396,60.43333333,3,1,0.81,0.63,fep,1,target,0,known-wo-property
5396,60.43333333,3,1,0.81,0.63,gelp,1,target,1,target
5396,60.43333333,3,1,0.81,0.63,merf,1,target,1,target
5396,60.43333333,3,1,0.81,0.63,pluff,1,target,0,known-wo-property
5396,60.43333333,3,1,0.81,0.63,taf,0,novel-wo-property,0,known-wo-property
5398,61.56666667,3,1,0.63,0.56,fep,1,target,1,target
5398,61.56666667,3,1,0.63,0.56,gelp,0,known-w-property,0,known-wo-property
5398,61.56666667,3,1,0.63,0.56,merf,1,target,1,target
5398,61.56666667,3,1,0.63,0.56,pluff,0,known-w-property,0,known-wo-property
5398,61.56666667,3,1,0.63,0.56,taf,1,target,0,known-w-property
5399,55.26666667,2,2,0.5,0.13,fep,0,known-w-property,0,known-wo-property
5399,55.26666667,2,2,0.5,0.13,gelp,0,known-w-property,0,known-wo-property
5399,55.26666667,2,2,0.5,0.13,merf,1,target,0,novel-wo-property
5399,55.26666667,2,2,0.5,0.13,pluff,0,known-w-property,0,known-wo-property
5399,55.26666667,2,2,0.5,0.13,taf,1,target,1,target
5402,59.26666667,2,2,0.5,0.63,fep,0,known-w-property,0,novel-wo-property
5402,59.26666667,2,2,0.5,0.63,gelp,1,target,0,known-w-property
5402,59.26666667,2,2,0.5,0.63,merf,1,target,1,target
5402,59.26666667,2,2,0.5,0.63,pluff,0,known-w-property,0,known-wo-property
5402,59.26666667,2,2,0.5,0.63,taf,1,target,1,target
5403,44.73333333,1,2,0.19,0.25,fep,0,novel-wo-property,1,target
5403,44.73333333,1,2,0.19,0.25,gelp,1,target,0,novel-wo-property
5403,44.73333333,1,2,0.19,0.25,merf,1,target,1,target
5403,44.73333333,1,2,0.19,0.25,pluff,0,known-w-property,0,known-w-property
5403,44.73333333,1,2,0.19,0.25,taf,0,known-w-property,0,novel-wo-property
5404,61.3,3,2,0.31,0.63,fep,1,target,1,target
5404,61.3,3,2,0.31,0.63,gelp,1,target,1,target
5404,61.3,3,2,0.31,0.63,merf,1,target,1,target
5404,61.3,3,2,0.31,0.63,pluff,0,known-w-property,0,novel-wo-property
5404,61.3,3,2,0.31,0.63,taf,0,novel-wo-property,0,known-wo-property
5406,60.33333333,3,2,0.69,0.25,fep,0,known-w-property,0,novel-wo-property
5406,60.33333333,3,2,0.69,0.25,gelp,1,target,1,target
5406,60.33333333,3,2,0.69,0.25,merf,1,target,1,target
5406,60.33333333,3,2,0.69,0.25,pluff,0,known-w-property,0,known-wo-property
5406,60.33333333,3,2,0.69,0.25,taf,1,target,1,target
5412,54.26666667,2,1,0.38,0.25,fep,0,known-w-property,1,target
5412,54.26666667,2,1,0.38,0.25,gelp,0,known-w-property,1,target
5412,54.26666667,2,1,0.38,0.25,merf,0,known-w-property,0,novel-wo-property
5412,54.26666667,2,1,0.38,0.25,pluff,0,known-w-property,0,known-w-property
5412,54.26666667,2,1,0.38,0.25,taf,0,known-w-property,0,novel-wo-property
5413,50.73333333,2,1,0.19,0.5,fep,1,target,0,novel-wo-property
5413,50.73333333,2,1,0.19,0.5,gelp,1,target,1,target
5413,50.73333333,2,1,0.19,0.5,merf,1,target,1,target
5413,50.73333333,2,1,0.19,0.5,pluff,1,target,1,target
5413,50.73333333,2,1,0.19,0.5,taf,1,target,1,target
5414,53.06666667,2,1,0.75,0.63,fep,0,known-w-property,1,target
5414,53.06666667,2,1,0.75,0.63,gelp,1,target,1,target
5414,53.06666667,2,1,0.75,0.63,merf,1,target,0,known-wo-property
5414,53.06666667,2,1,0.75,0.63,pluff,1,target,0,known-wo-property
5414,53.06666667,2,1,0.75,0.63,taf,0,novel-wo-property,0,novel-wo-property
5415,55.8,2,2,0.5,0.5,fep,1,target,1,target
5415,55.8,2,2,0.5,0.5,gelp,1,target,0,novel-wo-property
5415,55.8,2,2,0.5,0.5,merf,0,known-w-property,0,known-w-property
5415,55.8,2,2,0.5,0.5,pluff,1,target,0,novel-wo-property
5415,55.8,2,2,0.5,0.5,taf,1,target,1,target
5416,56.86666667,2,2,0.63,0.88,fep,0,known-w-property,1,target
5416,56.86666667,2,2,0.63,0.88,gelp,1,target,1,target
5416,56.86666667,2,2,0.63,0.88,merf,1,target,0,known-w-property
5416,56.86666667,2,2,0.63,0.88,pluff,1,target,1,target
5416,56.86666667,2,2,0.63,0.88,taf,0,known-w-property,0,novel-wo-property
5419,48.83333333,2,2,0.5,0.31,fep,0,known-w-property,1,target
5419,48.83333333,2,2,0.5,0.31,gelp,0,known-w-property,0,known-wo-property
5419,48.83333333,2,2,0.5,0.31,merf,1,target,1,target
5419,48.83333333,2,2,0.5,0.31,pluff,0,known-w-property,0,known-wo-property
5419,48.83333333,2,2,0.5,0.31,taf,0,known-w-property,0,known-w-property
5420,50.76666667,2,2,0.56,0.56,fep,1,target,1,target
5420,50.76666667,2,2,0.56,0.56,gelp,1,target,1,target
5420,50.76666667,2,2,0.56,0.56,merf,0,known-w-property,0,known-wo-property
5420,50.76666667,2,2,0.56,0.56,pluff,0,known-w-property,1,target
5420,50.76666667,2,2,0.56,0.56,taf,1,target,0,known-wo-property
5424,55.63333333,2,1,0.44,0.5,fep,1,target,1,target
5424,55.63333333,2,1,0.44,0.5,gelp,1,target,1,target
5424,55.63333333,2,1,0.44,0.5,merf,1,target,0,known-wo-property
5424,55.63333333,2,1,0.44,0.5,pluff,0,known-w-property,0,known-wo-property
5424,55.63333333,2,1,0.44,0.5,taf,1,target,0,known-w-property
5426,50.1,2,1,0.69,0.38,fep,0,known-w-property,1,target
5426,50.1,2,1,0.69,0.38,gelp,1,target,1,target
5426,50.1,2,1,0.69,0.38,merf,1,target,1,target
5426,50.1,2,1,0.69,0.38,pluff,1,target,0,known-wo-property
5426,50.1,2,1,0.69,0.38,taf,0,novel-wo-property,0,novel-wo-property
5427,60.7,3,1,0.69,0.69,fep,1,target,1,target
5427,60.7,3,1,0.69,0.69,gelp,1,target,1,target
5427,60.7,3,1,0.69,0.69,merf,1,target,1,target
5427,60.7,3,1,0.69,0.69,pluff,1,target,0,known-wo-property
5427,60.7,3,1,0.69,0.69,taf,1,target,1,target
5429,45.9,1,1,0.31,0.38,fep,0,known-w-property,0,novel-wo-property
5429,45.9,1,1,0.31,0.38,gelp,1,target,0,known-w-property
5429,45.9,1,1,0.31,0.38,merf,0,known-w-property,1,target
5429,45.9,1,1,0.31,0.38,pluff,0,known-w-property,0,known-wo-property
5429,45.9,1,1,0.31,0.38,taf,0,known-w-property,1,target
5430,53.86666667,2,2,0.38,0.56,fep,0,known-w-property,0,novel-wo-property
5430,53.86666667,2,2,0.38,0.56,gelp,1,target,0,novel-wo-property
5430,53.86666667,2,2,0.38,0.56,merf,1,target,1,target
5430,53.86666667,2,2,0.38,0.56,pluff,1,target,0,known-wo-property
5430,53.86666667,2,2,0.38,0.56,taf,0,known-w-property,0,known-w-property
5432,43.86666667,1,2,0.13,0.44,fep,0,known-w-property,0,NA
5432,43.86666667,1,2,0.13,0.44,gelp,0,known-w-property,0,known-wo-property
5432,43.86666667,1,2,0.13,0.44,merf,0,known-w-property,0,known-w-property
5432,43.86666667,1,2,0.13,0.44,pluff,0,NA,1,target
5432,43.86666667,1,2,0.13,0.44,taf,0,known-w-property,1,target
5433,51.63333333,2,2,0.25,0.25,fep,0,known-w-property,0,novel-wo-property
5433,51.63333333,2,2,0.25,0.25,gelp,0,known-w-property,0,known-w-property
